wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
3,0,3,0,0,0,-1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.25,0,0,1,0.25,29,0,0,0,0,500,100,-1,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,4,1,0,2,-1,1,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,0,1,0.2,0.2,0,2,0.4,28,-1,2500,0,0,350,0,-1,0,50,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,-1,3,-1,0,0,1,1,1,0,3,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,1,0,30,-1,0,0,0,500,150,-1,0,50,0,250,0,0,7,0,0,0,0,1,0,0,3,0,0
3,0,1,0,-1,2,-1,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0.5,0,0,1,0.5,24,0,0,0,0,250,50,-1,100,100,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,0,1,2,-1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.25,0,2,0.5,32,-1,3500,0,0,560,0,-1,0,150,7000,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3,1,2,0,1,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,-1,0,0,0,3,0,27,-1,0,0,0,2000,500,-1,250,200,0,300,800,0,4,1,0,0,8500,0,4000,0,4,0,0
3,0,-1,0,1,0,-1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,-1,0,1,-1,38,0,0,1,0,700,-1,-1,0,100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3,0,0,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,30,0,0,0,0,100,50,-1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,9,0,-1,3,-1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.6,0,0,2,0.6,43,0,3500,0,0,560,0,-1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,11,0,-1,-1,-1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0.5,0,0,2,0.5,35,0,850,0,0,1000,150,-1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5,0,1,7,-1,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,1,2,0.333333333,0.333333333,0,2,0.666666667,39,0,0,0,0,1200,0,-1,100,50,0,0,300,0,7,3,0,0,0,0,0,0,0,0,0
3,0,9,1,-1,3,-1,1,0,1,1,1,0,3,1,1,0,1,0,0,0,0,0,1,2,0.3,0,0,3,0.3,50,0,1000,5,0,1000,400,-1,300,400,1000,400,500,200,6,2,0,0,0,0,0,0,0,0,0
3,0,0,0,-1,3,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,0,1500,0,0,350,0,-1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,8,1,-1,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.444444444,0,0,2,0.444444444,23,0,0,0,0,1800,200,-1,200,150,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
3,1,10,0,1,7,-1,1,0,0,1,0,0,2,0,0,1,1,0,1,0,1,0,0,2,0.363636364,0.090909091,0,2,0.454545455,27,0,700,1,0,600,400,-1,150,50,4500,500,50,400,3,0,1,0,0,0,0,0,0,0,0
3,0,12,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.307692308,0.307692308,0,1,0.615384615,36,-1,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,8,1,-1,3,-1,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0.555555556,0.111111111,0,1,0.666666667,38,0,0,0,0,150,100,-1,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,0,1,2,-1,1,0,0,1,0,0,3,1,1,1,1,0,0,0,1,0,0,1,0.2,0.4,0,2,0.6,22,0,0,2,1,1200,900,-1,300,250,500,700,0,500,3,2,0,0,0,0,0,0,0,0,0
3,0,9,1,-1,0,-1,0,0,1,1,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0.4,0,0,2,0.4,18,-1,0,0,0,700,0,-1,100,0,0,0,150,0,7,6,0,0,3500,0,1200,0,2,0,0
3,0,5,1,-1,3,-1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,2,0.333333333,0,0,2,0.333333333,38,0,4000,6,6,2500,200,-1,310,500,1200,0,3000,500,3,5,3,1,0,0,0,0,0,0,0
3,1,0,0,1,2,-1,1,0,0,1,1,0,3,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,20,-1,0,0,0,200,50,-1,0,100,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,-1,2,-1,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28,0,2500,0,0,250,0,-1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,-1,3,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,500,0,0,100,20,-1,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,4,0,-1,2,-1,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0.2,0.4,0,1,0.6,37,0,2500,0,0,250,0,-1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,1,1,2,-1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8,0,0,1,0.8,45,-1,1500,0,0,130,0,-1,280,50,0,0,200,0,0,0,0,0,99,594,50,0,2,0,0
3,0,5,1,-1,3,-1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0.5,0,1,1,0.5,42,0,0,1,1,1300,0,-1,200,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
3,0,4,0,0,2,-1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0.6,0,0,2,0.6,40,0,1200,1,0,800,900,-1,250,150,3500,700,600,0,4,3,1,0,0,0,0,0,0,0,0
3,0,5,1,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.333333333,0,0,1,0.333333333,23,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,-1,2,-1,0,0,1,1,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0.5,0.25,0,1,0.75,20,0,0,0,0,500,0,-1,50,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
3,1,10,1,1,2,-1,1,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0.272727273,0.181818182,0,6,0.454545455,18,0,3000,0,0,2800,800,-1,500,400,0,1500,500,1000,4,4,0,0,0,0,0,0,0,1,0
3,0,0,0,-1,3,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,0,1500,1,0,150,0,-1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,7,1,1,2,-1,1,0,1,1,1,0,3,0,0,1,1,0,1,0,1,0,0,1,0.375,0,0,1,0.375,46,0,0,0,0,500,200,-1,200,100,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,8,0,1,2,-1,1,0,0,1,1,0,2,0,0,1,1,1,1,0,1,0,0,1,0.444444444,0,0,3,0.444444444,25,-1,2500,0,0,950,700,-1,250,300,7000,1000,600,1000,3,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,2,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,-1,0,0,0,1000,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,0,5,1,-1,3,-1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,0.166666667,0,1,0.666666667,24,-1,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,2,0,0
3,0,9,1,-1,3,-1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0.7,0.1,0,1,0.8,19,0,500,2,2,300,0,-1,150,50,0,200,0,0,4,4,1,1,0,0,0,0,0,0,0
3,0,7,1,-1,5,-1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.625,0.125,0,1,0.75,30,0,0,0,0,250,100,-1,50,100,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,2,-1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26,0,3000,0,0,500,0,-1,0,50,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,2,-1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,20,1,0,3,0,650,1500,-1,0,300,15000,0,800,0,6,0,6,0,0,0,0,0,0,0,0
3,0,1,1,0,2,-1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,26,0,1300,0,0,600,500,-1,100,50,3000,400,200,500,4,0,0,0,0,0,0,0,0,0,0
3,0,3,1,-1,3,-1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.25,0.5,0,1,0.75,29,0,0,3,2,560,120,-1,500,400,0,600,550,1000,5,5,1,2,0,0,0,0,0,0,0
3,0,7,1,-1,3,-1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.375,0,0,1,0.375,76,0,0,0,0,200,150,-1,200,100,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,0,1,2,-1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0.25,0.25,0,2,0.5,21,0,800,0,0,600,500,-1,200,50,4000,900,400,350,5,1,0,0,0,0,0,0,0,0,0
3,0,3,1,-1,2,-1,1,0,1,1,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0.25,0.25,0,1,0.5,28,0,0,0,0,400,250,-1,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,10,1,-1,3,-1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.636363636,0.090909091,0,1,0.727272727,37,0,2500,5,6,500,0,-1,200,50,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3,0,4,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.2,0.4,0,1,0.6,27,0,1000,0,0,200,100,-1,200,50,0,100,0,50,0,0,0,0,0,0,0,0,0,0,0
3,0,4,0,0,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,1,0,1,0,0,2,0.2,0,0,2,0.2,45,0,2000,4,0,900,650,-1,200,100,3500,500,700,500,7,0,2,0,0,0,0,0,0,0,0
3,0,14,1,-1,3,-1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,-1,0.444444444,0.111111111,0,1,0.555555556,44,0,0,0,0,200,150,-1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,-1,3,-1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0.5,0,0,2,0.5,51,0,3000,0,0,120,0,-1,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,0,-1,3,-1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0.333333333,0,2,0.333333333,29,0,0,0,0,400,0,-1,150,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3,1,8,1,1,2,-1,1,0,1,1,1,0,3,0,0,1,1,0,1,0,1,0,0,1,0.555555556,0,0,1,0.555555556,32,0,0,0,0,300,100,-1,150,200,1300,200,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,0,0,2,-1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0.285714286,0.142857143,2,2,0.428571429,44,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,5,1,1,3,-1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.166666667,0.333333333,0,2,0.5,22,0,0,0,0,200,100,-1,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,-1,2,-1,0,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,600,0,-1,100,70,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3,1,0,1,1,8,-1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,35,0,580,0,0,130,0,-1,0,50,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,-1,2,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.166666667,0,1,0.666666667,32,0,5600,1,0,150,0,-1,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,0,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.333333333,0.333333333,0,2,0.666666667,43,0,1200,2,1,1000,700,-1,200,250,8000,1000,0,0,4,1,0,0,0,0,0,0,0,1,0
3,0,0,0,-1,0,-1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,0,500,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,0,1,2,-1,1,0,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0.428571429,0.285714286,0,2,0.714285714,26,-1,0,0,0,1800,500,-1,300,250,6500,0,700,0,7,3,0,0,6500,0,3000,0,3,0,0
3,1,3,0,1,2,-1,0,0,1,1,1,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,61,0,3500,0,0,250,50,-1,280,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,4,1,-1,3,-1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.8,0,0,1,0.8,41,0,1500,0,0,135,0,-1,280,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,-1,3,-1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0.5,0,0,2,0.5,34,0,150,4,4,100,0,-1,100,50,0,0,0,0,6,6,2,2,0,0,0,0,0,0,0
3,0,5,1,-1,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.333333333,0,0,2,0.333333333,21,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,2,1,-1,2,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.333333333,0.333333333,0,1,0.333333333,35,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,7,1,-1,3,-1,0,0,1,1,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0.25,0.25,0,5,0.5,48,0,0,4,2,0,0,-1,0,100,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0
3,0,9,0,-1,2,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6,0.1,0,2,0.7,35,0,99,0,0,99,99,-1,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,1,1,2,-1,1,0,1,1,1,0,2,0,0,0,1,1,0,0,1,0,0,1,0.428571429,0.142857143,0,2,0.571428571,32,0,800,0,0,900,700,-1,200,100,6000,1000,300,500,3,0,0,0,0,0,0,0,0,0,0
3,1,7,0,1,2,-1,1,0,1,1,1,0,3,0,1,1,1,0,0,0,1,0,0,1,0.25,0.125,0,2,0.375,26,-1,0,0,0,1800,200,-1,300,50,0,0,200,0,7,5,0,0,0,0,0,0,0,0,0
3,0,8,1,-1,5,-1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0.333333333,0.222222222,0,2,0.555555556,22,0,0,0,0,350,100,-1,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,9,1,-1,3,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0,2,0.6,68,0,3500,0,0,250,0,-1,280,20,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,2,0.25,58,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,5,1,-1,3,-1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.333333333,0,0,2,0.333333333,52,0,0,0,0,250,100,-1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,0,1,2,-1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5,0,1,0.5,29,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,10,0,-1,2,-1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.545454545,0.090909091,0,2,0.636363636,46,0,3500,0,0,230,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,7,1,-1,3,-1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0.75,0.125,0,1,0.875,25,0,500,1,1,300,0,-1,200,40,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
3,1,4,0,1,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.6,0,0,2,0.6,62,-1,0,0,0,1250,150,-1,0,200,0,0,650,0,5,2,0,0,16800,0,6000,0,6,0,0
3,1,3,0,1,2,-1,1,0,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0.5,0,2,0.5,21,0,1500,0,0,130,0,-1,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,-1,8,-1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.333333333,0,0,1,0.333333333,36,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,7,0,-1,3,-1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.25,0.125,0,2,0.375,19,0,1400,4,2,0,120,-1,200,50,0,150,0,0,5,1,3,1,0,0,0,0,0,0,0
3,0,9,1,-1,3,-1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.5,0,0,1,0.5,41,0,0,0,0,500,200,-1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,9,1,1,3,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0.4,0,1,2,0.4,22,0,99,1,0,99,99,-1,99,99,0,99,0,99,1,0,1,0,0,0,0,0,0,0,0
3,1,1,0,1,2,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,26,0,1500,0,0,150,0,-1,80,50,7500,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,40,0,99,0,0,99,99,-1,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,2,-1,0,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28,0,500,0,0,0,0,-1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,6,0,0,2,-1,0,0,1,1,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0.285714286,0.142857143,0,3,0.428571429,41,0,2000,0,0,750,500,-1,300,150,7000,500,200,600,2,2,0,0,0,0,0,0,0,0,0
3,0,14,1,-1,3,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.526315789,0,0,6,0.526315789,30,0,4200,3,5,1650,623,-1,1250,2000,0,325,500,3000,6,2,2,2,0,0,0,0,0,0,0
