wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
2,0,6,0,0,2,-1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,1,0.571428571,0,0,1,0.571428571,24,0,0,0,0,1800,500,0,200,100,0,0,500,0,7,2,0,0,0,0,0,0,0,0,0
2,0,9,0,-1,3,-1,0,0,1,1,1,0,2,1,1,1,0,1,1,0,0,0,0,2,0.5,0.1,0,2,0.5,43,0,1800,4,4,1200,600,0,250,900,1000,780,300,2000,5,5,3,3,0,0,0,0,0,1,0
2,0,5,1,-1,3,-1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.666666667,0,0,1,0.666666667,36,0,400,1,0,400,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,1,0,0,1,2,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,62,0,0,0,0,0,0,0,200,50,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,2,-1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,57,0,0,0,0,2500,0,0,0,100,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,-1,3,-1,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,23,0,0,0,0,600,0,0,0,50,0,100,0,0,7,0,0,0,0,0,0,0,0,0,0
2,0,9,1,-1,-1,-1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0.4,0,5,1,0.4,35,0,5000,0,0,1500,200,200,100,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,-1,3,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285714286,0,0,1,0.285714286,48,0,0,0,0,0,50,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,0,1,7,-1,1,0,0,1,1,0,2,1,1,1,1,0,0,0,1,0,1,2,0.333333333,0.333333333,0,2,0.333333333,39,0,0,0,0,700,200,0,200,50,7500,200,0,3000,0,0,0,0,0,0,0,0,0,0,0
2,0,7,1,-1,3,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0,3,4,0.375,50,0,2500,0,0,450,600,400,100,500,0,500,1500,800,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,-1,3,-1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,26,0,1550,0,0,0,800,0,0,750,0,0,500,750,0,0,0,0,0,0,0,0,0,0,0
2,0,8,0,-1,2,-1,1,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0.333333333,0.111111111,2,3,0.333333333,23,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,-1,3,-1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-1,0.428571429,0.285714286,0,1,0.428571429,26,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,10,0,1,7,-1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,-1,0.363636364,0.090909091,0,3,0.363636364,27,0,0,7,7,100,0,0,0,0,4500,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,-1,3,-1,0,1,0,0,0,0,3,1,1,1,0,1,0,0,0,0,1,2,0.6,0,0,1,0.6,36,0,0,0,0,100,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,0,-1,3,-1,0,1,0,0,0,0,3,1,1,1,1,0,0,0,0,0,1,1,0.384615385,0.230769231,0,2,0.384615385,36,-1,0,0,0,450,0,0,0,50,0,0,100,0,7,7,0,0,0,0,0,0,2,0,0
2,0,7,0,-1,3,-1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0.625,0.125,0,1,0.625,38,0,0,0,0,350,50,0,0,0,0,100,0,0,7,5,0,0,0,0,0,0,0,0,0
2,0,9,1,-1,0,-1,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,2,0.4,0,1,4,0.4,26,-1,3500,4,4,2000,1500,0,350,600,750,0,1000,0,3,3,4,3,7500,0,3750,7000,1,0,0
2,0,3,1,-1,3,-1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.5,0.25,0,1,0.5,34,0,0,0,0,500,200,0,100,200,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,1,-1,3,-1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.545454545,0.090909091,0,1,0.545454545,38,0,0,0,0,2500,500,0,200,300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,0,-1,3,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.25,0.416666667,0,3,0.25,27,0,0,0,0,1500,0,0,280,250,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,2,-1,1,0,0,1,1,0,3,1,1,1,1,0,0,0,0,0,1,-1,0,0,0,1,0,20,-1,0,0,0,700,0,0,0,30,1800,0,0,0,7,0,0,0,0,4,0,0,8,0,0
2,0,3,1,-1,3,-1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,-1,0.5,0.25,0,1,0.5,26,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,-1,3,-1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,0,0,250,100,0,0,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2,0,4,0,-1,2,-1,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0.2,0.4,0,1,0.2,37,0,0,0,0,400,200,0,0,50,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0
2,1,4,1,1,2,-1,1,0,1,1,1,0,3,1,1,1,0,1,0,0,1,0,0,-1,0.8,0,0,2,0.8,45,-1,0,0,0,1000,0,0,90,2500,4000,100,0,0,0,0,0,0,1599,0,1505,3000,1,0,0
2,0,5,1,-1,3,-1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,0.666666667,0,0,1,0.666666667,42,0,99,1,0,99,99,99,99,99,99,99,99,99,1,0,1,0,0,0,0,0,0,0,0
2,0,4,0,0,2,-1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,-1,0.6,0,0,1,0.6,40,0,0,1,0,3000,0,0,0,100,7500,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,-1,3,-1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,-1,0.5,0,0,1,0.5,22,0,0,0,0,500,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,-1,-1,-1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0.333333333,1,1,0,21,0,0,0,0,500,0,0,0,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2,0,4,1,-1,3,-1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0.4,0,0,2,0.4,23,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
2,0,9,1,-1,3,-1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,0.2,0,4,0.5,19,0,99,0,0,99,99,99,99,99,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0
2,0,4,1,-1,2,-1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0.4,0.4,0,1,0.4,20,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
2,1,9,1,1,2,-1,1,0,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,2,0.3,0.1,0,6,0.3,18,0,10000,0,0,5000,1000,250,150,100,10000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0
2,0,3,0,-1,3,-1,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0.5,0,1,0,37,0,0,0,0,300,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,-1,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,0,1500,0,0,1000,800,5000,0,350,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,0,-1,4,-1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,2,0.333333333,0.25,0,3,0.333333333,50,0,5000,5,3,1500,300,1500,3500,420,0,0,1000,320,2,3,0,0,0,0,0,0,0,0,0
2,1,7,1,1,2,-1,1,0,1,1,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0.375,0,0,1,0.375,46,0,2500,2,1,1200,500,0,150,200,1200,500,0,500,3,3,0,0,0,0,0,0,0,0,0
2,1,7,0,1,2,-1,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.25,0.125,0,2,0.25,25,-1,0,0,0,1000,200,100,250,100,0,0,650,0,6,4,0,0,0,0,0,12000,3,0,0
2,0,3,0,-1,2,-1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,1,1,2,-1,1,0,1,1,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0,25,0,0,0,0,1500,500,0,0,200,0,450,700,0,4,0,0,0,0,0,0,0,0,0,0
2,0,5,0,-1,3,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.333333333,0.166666667,0,2,0.333333333,21,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,-1,3,-1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0.428571429,0.142857143,0,2,0.428571429,42,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,0,-1,3,-1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0.25,0.25,0,3,0.25,56,0,0,0,0,400,200,0,200,150,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,1,-1,3,-1,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0.7,0.1,0,2,0.7,19,0,0,0,0,800,200,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,2,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,31,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,1,-1,3,-1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0.375,0.125,0,1,0.375,20,0,1700,5,2,3000,660,1000,500,300,0,2000,0,0,6,4,0,3,0,0,0,0,0,0,0
2,0,2,0,-1,3,-1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.666666667,0,0,1,0.666666667,19,0,99,1,0,99,99,99,99,99,99,99,99,99,1,0,1,0,0,0,0,0,0,0,0
2,0,7,1,-1,5,-1,1,0,1,1,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0.375,0.375,0,2,0.375,30,0,0,0,0,1200,500,0,100,50,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,3,-1,0,0,1,1,1,0,3,0,1,1,1,0,1,1,1,0,0,2,0,0,0,1,0,55,0,2000,2,0,500,100,0,0,200,2000,0,400,1500,0,0,0,0,0,0,0,0,0,0,0
2,0,3,0,0,2,-1,1,0,1,1,1,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,20,0,0,0,0,1000,300,0,0,50,0,200,0,0,5,0,0,0,0,0,0,0,0,0,0
2,0,1,1,0,2,-1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,1,-1,3,-1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.7,0.2,0,1,0.7,31,0,99,1,0,99,99,99,99,99,0,0,99,0,1,0,1,0,0,0,0,0,0,0,0
2,1,5,0,1,2,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,0.166666667,0,3,0.333333333,42,0,0,0,0,200,0,0,120,100,7000,0,0,700,0,0,0,0,0,0,0,0,0,0,0
2,0,3,1,-1,3,-1,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0.25,0.5,0,1,0.25,29,0,0,0,0,150,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
2,0,11,1,-1,3,-1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.666666667,0,0,2,0.666666667,38,0,99,2,0,99,99,99,99,99,0,99,99,0,2,0,2,0,0,0,0,0,0,0,0
2,0,7,1,-1,3,-1,1,0,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.375,0,0,1,0.375,76,0,0,0,0,600,100,0,0,150,0,250,0,0,7,7,0,0,0,0,0,0,0,0,0
2,0,3,1,-1,2,-1,1,0,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0.25,0.25,0,1,0.25,28,0,0,0,0,750,100,0,0,500,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2,0,5,1,-1,3,-1,0,0,0,1,1,0,3,0,1,1,1,0,1,0,0,0,0,1,0.666666667,0.166666667,0,1,0.666666667,34,0,2500,1,0,2000,500,350,0,800,0,450,0,2000,7,7,0,0,0,0,0,0,0,0,1
2,0,2,0,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,29,0,99,0,0,99,99,99,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,2,-1,1,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,20,0,0,0,0,100,50,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,0,-1,3,-1,0,0,1,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.636363636,0.090909091,0,1,0.636363636,37,0,0,0,0,1000,200,0,100,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,-1,3,-1,0,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,1,2,0.2,0.4,0,1,0.2,27,0,0,0,0,600,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,1,0,2,-1,1,0,1,1,1,0,3,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,45,0,0,0,0,800,0,0,0,50,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,1,-1,3,-1,0,0,0,1,1,0,3,1,1,1,1,1,1,0,0,0,1,2,0.411764706,0.176470588,0,5,0.411764706,44,0,2100,3,1,1200,500,350,400,500,0,2000,250,800,7,7,0,0,0,0,0,0,0,0,0
2,0,4,1,-1,3,-1,0,0,1,1,1,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0.6,0,1,0,30,0,0,0,0,800,200,0,100,50,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,1,-1,3,-1,0,0,0,1,1,0,3,1,1,1,1,1,0,0,0,0,1,2,0.714285714,0,0,1,0.714285714,40,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,0,2,-1,1,0,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.428571429,0.142857143,0,1,0.428571429,35,0,0,0,0,1500,500,0,200,200,0,300,450,0,7,7,0,0,0,0,0,0,0,0,0
2,0,10,0,0,3,-1,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,-1,0.454545455,0.090909091,0,4,0.454545455,18,-1,0,0,0,700,0,0,2,20,0,0,0,0,4,4,0,0,8000,0,3000,0,2,0,0
2,0,2,0,-1,3,-1,1,1,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,-1,0,0.333333333,0,1,0,29,0,0,1,0,200,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,8,0,1,2,-1,1,0,1,1,1,0,3,0,1,1,0,0,0,0,1,0,0,1,0.555555556,0,1,3,0.555555556,32,0,1000,2,0,1000,200,50,100,50,30000,3000,0,1000,2,0,2,0,0,0,0,0,0,0,0
2,0,5,1,1,3,-1,0,0,0,1,1,0,3,1,1,1,1,0,1,1,0,0,1,2,0.166666667,0.333333333,1,2,0.166666667,22,0,1500,4,2,1400,600,450,0,200,0,1600,230,0,7,7,0,0,0,0,0,0,0,0,0
2,0,3,0,-1,2,-1,1,0,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0.5,0,1,0,23,0,0,0,0,500,0,0,0,0,0,250,0,0,7,0,0,0,0,0,0,0,0,0,0
2,0,4,0,-1,2,-1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0.4,0,0,3,0.4,43,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9,0,1,2,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0.5,0.1,0,3,0.5,40,0,0,3,0,700,0,0,0,50,10000,400,0,0,0,0,0,0,0,0,0,0,0,0,0
