wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
6,0,3,1,-1,3,7,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0.5,0,1,2,-1,23,0,900,0,0,1100,600,0,300,200,0,700,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2,0,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1.666666667,0.333333333,0,1,-1,25,-1,1000,0,0,650,400,0,150,250,0,600,0,0,0,0,0,0,12000,0,4500,0,3,-1,0
6,0,2,1,-1,3,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.333333333,0.333333333,0,2,-1,29,0,2000,0,0,1000,100,100,50,50,200,100,100,300,0,0,0,0,0,0,0,0,0,-1,0
6,1,2,1,1,8,7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.333333333,0,0,2,-1,38,0,1600,0,0,610,0,550,0,400,600,200,350,0,2,2,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.5,1,0,1,-1,28,1,4000,0,0,2500,200,200,50,50,300,200,200,300,0,0,0,0,3000,0,1500,3000,2,-1,0
6,1,3,0,1,2,11,1,1,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0,1,1,0,0,5,-1,19,0,0,0,0,2300,1000,500,600,200,1200,150,500,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.666666667,0,0,1,-1,68,0,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,0,0,0,0,0,1,0
6,0,5,1,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0.166666667,1,1,-1,27,-1,3000,0,0,1500,200,200,50,50,200,300,100,400,0,0,0,0,7000,0,4500,2500,6,-1,0
6,0,1,0,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3,0,0,3,-1,33,0,850,0,0,700,250,0,350,200,0,500,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,0,1,1,2,7,1,0,1,1,1,0,3,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,-1,24,-1,380,0,0,400,250,0,100,100,1850,400,0,0,0,0,0,0,9000,0,2850,0,3,-1,0
6,0,6,0,-1,3,5,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.571428571,0.285714286,0,2,-1,56,1,2000,0,0,1000,200,100,50,50,100,500,100,200,0,0,0,0,5000,0,2000,5000,2,-1,0
6,0,3,0,0,3,7,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0.25,0,0,2,-1,30,0,750,0,0,650,300,0,250,150,0,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,3,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1.25,0,0,1,-1,49,-1,3000,0,0,1800,100,100,200,300,200,100,100,100,0,0,0,0,8000,0,4000,4000,4,-1,0
6,0,1,0,-1,3,9,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,-1,30,-1,1500,0,0,800,100,100,50,50,100,100,100,100,0,0,0,0,0,1,0,0,0,-1,0
6,0,0,0,-1,3,5,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,-1,24,1,2000,0,0,1000,100,100,50,50,200,100,200,200,0,0,0,0,2500,0,1000,2500,2,-1,0
6,1,2,1,1,2,16,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,2,-1,35,0,1400,0,0,1500,600,0,300,200,4000,1500,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,1,0,1,2,16,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,-1,27,-1,800,0,0,600,500,1500,200,300,4500,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,1,0,1,2,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.5,0.5,0,2,-1,33,-1,0,0,0,1300,400,100,1000,250,5500,100,800,0,0,0,0,0,18000,0,5000,0,3,0,0
6,0,1,1,0,2,11,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.5,0.5,0,1,-1,23,1,2500,0,0,1800,100,100,50,50,100,100,100,100,0,0,0,0,3000,0,1500,3000,2,0,0
6,0,-1,1,1,3,12,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,-1,-1,0,2,-1,38,0,300,0,0,1000,100,0,50,80,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
6,0,3,0,-1,3,7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0,0,2,-1,44,-1,1600,0,0,1700,500,0,350,250,0,800,0,0,0,0,0,0,55000,0,7500,0,1,-1,0
6,0,3,1,-1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.75,0,2,1,-1,36,1,3000,0,0,1500,200,200,100,200,300,100,100,300,0,0,0,0,4000,0,1000,4000,2,-1,0
6,0,1,0,-1,3,0,0,0,1,1,1,0,2,1,0,0,0,1,1,0,0,1,0,1,0,0.5,0,1,-1,35,0,0,0,1,1000,800,500,250,600,0,750,300,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,5,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.5,0,0,1,-1,36,1,3000,0,0,1800,100,100,50,50,100,300,100,400,0,0,0,0,2500,0,1000,2500,2,-1,0
6,0,1,0,0,2,14,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0.5,1,0,2,-1,28,-1,0,1,0,1500,200,0,0,500,0,400,0,5000,3,1,0,0,2000,0,1000,0,1,-1,0
6,0,5,1,-1,3,7,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.166666667,0,1,2,-1,50,-1,1000,0,0,600,400,0,250,150,0,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,4,1,-1,3,11,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.8,0,0,1,-1,24,2,5000,0,0,3000,300,200,100,50,150,100,0,100,0,0,0,0,6000,0,2000,6000,4,-1,0
6,1,5,1,1,2,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.666666667,0.333333333,0,2,-1,27,1,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,3000,0,1000,3000,2,-1,0
6,1,2,0,1,2,11,1,0,1,1,1,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0.666666667,1,1,-1,32,-1,2500,0,0,1000,200,200,50,50,200,200,100,500,0,0,0,0,8000,0,6000,4000,4,-1,0
6,0,1,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,0.5,0,2,-1,38,1,3000,0,0,1800,100,100,50,50,100,200,300,300,0,0,0,0,3000,0,1000,3000,2,-1,0
6,0,5,1,-1,3,7,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0.666666667,0,0,2,-1,19,-1,1200,0,0,800,400,0,300,250,0,800,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,0,1,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,1,0,1,-1,26,0,3000,0,0,2000,100,100,50,50,200,100,200,200,0,0,0,0,0,0,0,0,0,-1,0
6,1,0,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,2,-1,46,-1,3000,0,0,1800,100,100,50,50,200,300,100,400,0,0,0,0,16000,0,7000,5000,7,-1,0
6,0,2,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,-1,42,0,2500,0,0,1500,200,200,50,50,100,100,100,200,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,0,0,2,14,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0.5,0,2,-1,41,2,0,0,0,2000,500,0,0,500,0,1000,1500,0,0,0,0,0,11000,0,5000,13500,4,0,0
6,0,2,0,-1,3,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,-1,22,-1,3500,0,0,1800,100,100,50,50,200,200,500,500,0,0,0,0,6000,0,2000,3000,4,-1,0
6,1,1,0,1,2,7,1,0,0,1,0,0,2,0,1,1,1,0,1,0,1,1,0,1,0,0.5,0,2,-1,27,0,0,0,0,2000,300,0,100,350,0,500,300,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,3,1,-1,3,5,0,1,0,0,0,0,3,1,1,1,1,0,1,0,0,0,0,1,0.5,0,0,1,-1,34,0,750,0,0,600,400,0,300,200,0,500,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,5,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0.666666667,0.166666667,0,2,-1,42,0,4000,0,0,2500,200,200,50,50,200,300,200,300,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,0,0,2,11,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0.333333333,0,3,-1,34,0,0,0,0,1600,700,0,350,100,850,200,400,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,0,0,-1,2,7,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0,1,-1,60,0,750,0,0,215,400,0,1000,200,0,450,200,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,3,1,1,2,16,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,-1,46,-1,1200,0,0,1100,550,0,400,300,7000,800,0,3000,0,0,0,0,45000,0,13000,0,1,-1,0
6,0,1,1,-1,3,6,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.5,1,0,1,-1,24,-1,4000,0,0,2000,250,250,50,150,300,250,250,500,0,0,0,0,20000,0,7000,7500,10,-1,0
6,1,5,0,1,8,16,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,3,-1,25,0,1600,0,0,1700,1000,2000,300,400,15000,1000,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,3,7,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,3.5,0,0,2,-1,40,0,750,0,0,800,300,0,200,150,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,-1,3,11,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,3,1,0,1,-1,25,0,3500,0,0,2000,200,300,50,50,200,200,250,750,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,3,7,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,2.5,0.5,0,1,-1,31,0,450,0,0,800,400,2000,200,150,0,800,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,3,0,0,2,16,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,1,-1,20,-1,1100,0,0,1050,450,0,300,350,7500,700,0,0,0,0,0,0,142000,0,39500,0,2,-1,0
6,0,1,1,0,2,11,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,-1,27,2,2000,0,0,1200,100,100,50,50,100,200,100,100,0,0,0,0,7000,0,3500,7000,4,-1,0
6,0,0,1,-1,3,7,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,1,-1,29,0,700,0,0,400,200,0,150,100,0,450,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,4,1,-1,3,5,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0.6,0,0,1,-1,42,0,800,0,0,950,250,0,200,100,0,600,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,1,1,-1,3,14,1,0,1,1,1,0,2,1,0,1,1,1,1,1,0,1,0,2,0.5,0.5,0,1,-1,28,0,0,2,0,1250,750,500,350,500,250,700,750,0,2,0,1,0,0,0,0,0,0,-1,0
6,0,3,1,-1,3,7,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1.25,0,0,1,-1,34,-1,950,0,0,650,400,0,350,200,0,600,0,0,0,0,0,0,6500,0,1850,0,1,-1,0
6,0,2,0,-1,3,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.333333333,0,0,1,-1,30,0,2500,0,0,1200,100,100,50,50,100,100,200,600,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,1,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,2,0.333333333,0,2,-1,37,0,600,0,0,750,400,0,300,200,0,800,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,1,0,1,-1,27,-1,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,6000,0,3000,3000,4,-1,0
6,0,3,0,0,2,14,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2,-1,45,-1,0,0,0,2000,300,0,0,100,0,700,200,0,2,0,0,0,10000,0,3000,0,5,-1,0
6,0,6,1,-1,3,7,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.142857143,0.142857143,0,1,-1,44,1,1200,0,0,800,650,0,250,150,0,1000,0,0,0,0,0,0,3500,0,2500,1500,1,-1,0
6,0,1,0,-1,3,7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.5,1,0,1,-1,30,0,1000,0,0,850,350,0,300,200,0,700,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,3,7,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,-1,51,0,400,0,0,350,150,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,1,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.333333333,0,0,1,-1,42,1,2500,0,0,1800,100,100,50,50,100,100,100,100,0,0,0,0,3000,0,1500,3000,2,-1,0
6,0,2,0,0,2,14,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0.333333333,0,2,-1,36,-1,0,1,0,1000,500,0,150,300,0,500,200,0,3,0,0,0,2000,0,500,0,2,-1,0
6,0,1,0,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0,1,-1,29,-1,2500,0,0,1800,100,100,50,50,100,100,100,100,0,0,0,0,6000,0,2000,3000,4,-1,0
6,0,4,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.8,0,1,2,-1,32,1,3000,0,0,1500,200,200,50,50,200,200,100,500,0,0,0,0,10000,0,4000,10000,2,-1,0
6,0,6,0,-1,3,5,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.285714286,2,3,-1,25,-1,4000,0,0,2000,200,300,50,50,200,300,300,600,0,0,0,0,16000,0,6000,5000,8,-1,0
6,0,2,1,1,3,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.333333333,0.666666667,0,2,-1,22,0,600,0,0,500,300,0,250,150,0,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,0,0,2,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,-1,35,1,2000,0,0,1300,100,100,50,50,100,100,100,100,0,0,0,0,4000,0,2000,4000,2,-1,0
6,0,1,0,-1,3,6,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1.5,0.5,0,1,-1,33,1,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,5000,0,2000,5000,2,0,0
6,1,1,0,1,2,14,1,0,1,1,1,0,3,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,-1,43,0,0,2,1,800,300,0,0,200,0,400,0,0,3,2,0,0,0,0,0,0,0,0,0
6,0,0,1,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,-1,29,0,400,0,0,350,250,0,200,50,0,300,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,1,1,0,1,2,11,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.5,1.5,0,2,-1,26,-1,3000,0,0,2000,200,200,50,50,100,100,100,300,0,0,0,0,16000,0,13000,6000,6,-1,0
6,1,3,0,1,2,7,1,0,1,1,1,0,3,1,0,1,1,1,0,0,1,0,0,1,0.5,0,0,1,-1,61,-1,850,0,0,700,400,0,300,200,2500,700,0,0,0,0,0,0,45000,0,13000,0,1,-1,0
6,1,2,0,1,2,14,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0.333333333,0.333333333,0,2,-1,39,-1,0,0,0,500,200,0,0,200,0,400,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,1,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,4,0,0,1,-1,42,0,400,0,0,350,200,0,250,150,0,500,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,2.5,0.5,0,1,-1,38,0,550,0,0,600,250,0,100,100,0,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,1,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,-1,35,0,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,0,0,0,0,0,-1,0
6,0,0,1,-1,2,11,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,2,2,0,1,-1,35,0,3000,0,0,2000,100,100,50,50,100,200,100,300,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,0,-1,3,11,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0.333333333,0,2,-1,35,1,3000,0,0,2000,100,100,50,50,200,200,100,200,0,0,0,0,2500,0,500,2500,2,-1,0
6,1,1,0,1,2,14,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1.5,0.5,0,2,-1,33,-1,0,2,1,1800,200,0,150,200,0,350,300,0,3,1,0,0,12000,0,5000,0,4,-1,0
6,1,3,1,1,2,16,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0.75,0.25,0,1,-1,26,-1,1000,0,0,1500,500,0,300,200,8000,1000,0,2500,0,0,0,0,0,0,0,0,0,-1,0
6,0,3,1,-1,3,7,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.75,0.5,0,2,-1,22,0,1000,0,0,700,400,0,300,200,0,800,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,3,1,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1.75,0,0,3,-1,68,0,800,0,0,600,500,0,350,250,0,500,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,2,0,-1,3,5,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1.666666667,1,0,2,-1,55,-1,600,0,0,600,700,0,300,200,0,600,0,0,0,0,0,0,25000,0,8400,0,1,-1,0
6,1,2,1,1,2,11,1,0,1,1,1,0,2,0,0,0,0,1,1,1,1,0,0,1,0.333333333,0,0,2,-1,58,1,2500,0,0,1800,100,100,50,50,100,100,100,100,0,0,0,0,4000,0,2000,4000,2,-1,0
6,0,3,1,-1,8,7,1,1,0,0,0,0,3,1,1,1,1,1,0,1,0,1,1,2,0.5,0,0,1,-1,52,-1,600,3,3,640,0,155,0,350,0,800,0,1000,1,0,0,0,30000,0,5000,0,2,-1,0
6,1,1,0,1,2,16,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1.5,0,2,-1,30,0,1200,0,0,1200,400,0,300,250,3250,700,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,-1,2,11,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,-1,35,2,3000,0,0,1800,100,100,50,50,200,200,200,300,0,0,0,0,7000,0,3500,7000,4,-1,0
6,0,5,0,-1,3,5,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.333333333,0,0,1,-1,26,2,4000,0,0,2500,200,200,50,50,200,300,200,300,0,0,0,0,6000,0,3000,6000,4,-1,0
6,0,1,0,-1,3,11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,1.5,0,1,-1,51,1,4000,0,0,2000,200,300,50,50,200,200,400,600,0,0,0,0,2500,0,1000,2500,2,-1,0
6,0,1,1,-1,3,11,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,3,0.5,1,1,-1,25,0,3000,0,0,2000,200,200,50,50,100,100,100,200,0,0,0,0,0,0,0,0,0,-1,0
6,1,1,0,1,2,14,1,0,1,1,1,0,3,1,1,1,1,1,0,0,1,0,1,1,1.5,0,0,1,-1,62,-1,0,2,0,1000,500,3,0,150,0,400,0,0,2,2,0,0,10000,0,5000,0,3,-1,0
6,1,1,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,2,0,1,0,2,-1,21,1,2000,0,0,800,100,100,50,50,200,200,200,300,0,0,0,0,4000,0,2000,4000,2,0,0
6,0,3,0,-1,3,6,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.5,0.25,0,2,-1,36,1,4000,0,0,2500,200,300,50,50,200,200,200,300,0,0,0,0,3000,0,1000,3000,2,-1,0
6,0,4,0,-1,3,7,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.2,0.4,0,1,-1,20,0,800,0,0,700,200,0,150,50,0,600,0,0,0,0,0,0,0,0,0,0,0,-1,0
6,0,4,1,-1,3,6,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.4,0,0,1,-1,41,1,1500,0,0,800,100,100,50,50,100,100,100,100,0,0,0,0,2000,0,1000,2000,2,-1,0
6,0,8,1,1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.444444444,0,0,2,-1,24,-1,4000,0,0,2000,300,200,50,150,300,300,200,500,0,0,0,0,10000,0,4000,5000,4,-1,0
6,0,1,1,-1,3,7,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1.5,0,0,2,-1,38,-1,0,0,0,700,200,0,150,50,0,0,400,0,0,0,0,0,8000,0,3000,0,2,0,0
6,1,1,0,1,2,16,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2,-1,26,-1,1000,0,0,1300,500,2500,200,300,3250,600,0,0,0,0,0,0,85000,0,9000,0,1,-1,0
