wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
5,0,7,1,-1,8,7,1,1,0,0,0,0,2,1,1,1,1,1,1,0,0,1,1,1,0.25,0.25,0,2,0.5,21,0,360,0,0,400,615,0,1250,500,0,150,200,400,0,0,0,0,0,0,0,0,0,1,1
5,0,7,1,-1,2,8,0,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,0,2,0.625,0.125,0,2,0.75,31,0,0,1,0,645,1000,0,465,200,0,150,400,0,0,0,0,0,0,0,0,0,0,1,0
5,1,0,1,1,2,11,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,26,1,300,0,0,200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6,1,0
5,0,3,0,0,2,16,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,20,-1,1500,0,0,400,300,0,200,200,7500,600,0,0,0,0,0,0,28000,0,8700,46000,3,1,0
5,0,1,1,0,3,7,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,27,0,350,1,0,2000,300,0,165,0,200,0,750,900,5,0,1,2,0,0,0,0,0,0,0
5,0,7,1,-1,8,7,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.375,0,0,1,0.375,41,0,600,0,0,700,260,0,100,250,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,1,1,2,14,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.2,0.4,0,2,0.6,23,0,0,0,0,1500,280,0,200,100,0,100,300,0,4,0,0,0,0,0,0,0,0,1,0
5,0,3,1,-1,3,5,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0.25,0.25,0,1,0.5,28,0,800,0,0,1000,500,0,300,250,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,0,-1,3,9,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,400,120,0,200,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,0,-1,3,7,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,2,0.25,0,0,1,0.25,29,0,470,1,0,3400,0,1500,0,640,0,660,700,100,0,0,0,0,0,0,0,0,0,0,0
5,0,10,1,-1,2,7,1,0,1,1,1,0,3,0,0,0,1,1,1,0,0,0,1,1,0.636363636,0.090909091,0,1,0.727272727,37,0,0,2,0,350,100,850,0,340,0,160,1000,0,3,0,0,0,0,0,0,0,0,0,0
5,0,4,0,0,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0.2,0,0,2,0.2,45,1,2000,0,0,1000,200,200,50,50,200,200,0,100,0,0,0,0,0,0,0,4000,3,0,0
5,0,14,1,-1,3,7,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0.411764706,0.117647059,0,1,0.529411765,44,0,0,0,0,1000,800,0,250,200,0,600,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,4,0,-1,0,1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.2,0.4,0,1,0.6,30,0,0,0,0,160,100,0,0,50,0,140,0,0,7,2,0,0,0,0,0,0,0,0,0
5,0,6,1,0,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0.428571429,0.142857143,0,2,0.571428571,35,1,2000,0,0,1000,200,200,50,50,200,200,0,100,0,0,0,0,0,0,0,2500,3,0,0
5,1,8,1,1,2,16,1,0,1,1,1,0,3,1,0,1,1,0,1,0,1,0,0,1,0.555555556,0,0,1,0.555555556,32,0,0,0,0,400,350,0,200,150,6500,800,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,6,0,0,2,11,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0.285714286,0.142857143,0,2,0.428571429,40,1,2500,0,0,1000,200,200,50,50,200,300,300,200,0,0,0,0,0,0,0,5000,3,0,0
5,0,5,0,-1,3,5,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.166666667,0,3,0.166666667,25,-1,2000,0,0,1000,200,200,50,50,100,100,100,100,0,0,0,0,4500,0,4500,7000,8,0,0
5,0,5,1,1,3,7,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.166666667,0.333333333,0,2,0.5,22,0,1800,0,0,400,200,100,50,50,300,300,0,100,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,-1,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,21,0,1000,3,1,610,100,500,640,230,410,0,315,610,5,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,2,7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,35,0,170,1,0,1450,450,700,0,150,0,3000,0,200,0,0,0,0,0,0,0,0,0,1,0
5,1,5,0,1,2,14,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,-1,0.5,0.166666667,0,2,0.666666667,43,0,800,0,0,750,0,0,0,200,600,500,200,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,-1,0,1,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,29,0,0,0,0,120,70,0,70,50,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
5,1,6,0,1,8,14,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.428571429,0.285714286,0,2,0.714285714,26,-1,360,0,0,510,190,700,0,130,8000,300,320,0,0,0,0,0,18000,0,7000,22800,11,0,0
5,1,5,0,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.333333333,0,0,2,0.333333333,61,1,3000,0,0,1500,200,200,50,50,200,200,100,500,0,0,0,0,0,0,0,6000,3,0,0
5,1,5,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.166666667,0.166666667,0,3,0.333333333,56,2,1500,0,0,800,100,100,50,50,100,100,100,100,0,0,0,0,0,0,0,5000,4,0,0
5,0,1,1,-1,3,7,1,0,0,0,1,0,2,0,0,1,1,1,1,1,0,0,1,2,0.5,0,0,2,0.5,35,0,0,0,0,645,1000,160,0,250,0,850,100,200,0,0,0,0,0,0,0,0,0,1,0
5,0,8,1,-1,3,5,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0.222222222,0.222222222,0,2,0.444444444,48,0,0,0,0,500,600,0,200,150,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,9,0,-1,2,14,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0.6,0.1,0,2,0.7,35,0,0,0,0,540,570,221,200,200,0,700,0,1600,0,0,0,0,0,0,0,0,0,0,0
5,1,4,1,1,8,11,1,0,1,1,1,0,3,1,0,0,0,0,1,1,1,0,0,1,0.6,0.2,0,1,0.8,26,-1,0,0,0,210,0,0,0,20,6000,0,0,0,0,0,0,0,0,0,0,7600,3,0,0
5,0,8,1,-1,8,7,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,-1,0.333333333,0.222222222,0,2,0.555555556,22,0,0,0,0,610,100,0,0,120,0,1000,300,0,0,0,0,0,0,0,0,0,0,0,0
5,0,9,1,-1,3,5,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0.4,0.2,0,3,0.6,68,0,2000,0,0,1000,100,100,50,50,200,300,100,100,0,0,0,0,0,0,0,0,0,0,0
5,0,2,0,-1,3,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,25,0,2000,0,0,120,0,100,300,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,10,0,-1,3,7,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.545454545,0.181818182,0,2,0.727272727,55,1,2500,0,0,1000,200,200,200,100,100,300,200,200,0,0,0,0,0,0,0,5000,3,0,0
5,1,3,1,1,2,16,1,0,1,1,1,0,3,1,0,0,1,0,1,0,1,0,0,1,0.25,0,0,2,0.25,58,0,1500,0,0,650,500,1600,200,200,6500,1000,0,2000,0,0,0,0,0,0,0,0,0,1,0
5,0,5,1,-1,3,7,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0.333333333,0,0,2,0.333333333,52,1,2000,5,3,400,270,0,650,400,1000,700,0,6400,4,2,1,2,0,0,0,3,2,1,0
5,0,3,0,-1,2,15,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.5,0,2,0.5,35,0,800,0,0,300,210,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,7,1,-1,8,16,1,0,1,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0.25,0,0,1,0.25,26,0,200,0,0,350,80,0,90,150,0,1000,100,0,0,0,0,0,0,0,0,0,0,0,0
5,0,9,0,-1,3,1,0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0.4,0,2,2,0.4,37,0,0,0,0,280,150,0,120,100,0,140,0,50,7,7,0,0,0,0,0,0,0,0,0
5,0,7,1,-1,3,11,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.75,0.125,0,2,0.875,25,0,1500,0,0,600,200,200,50,50,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,0,1,2,7,1,0,1,1,1,0,3,1,0,0,0,1,1,0,0,0,0,2,0.6,0,0,1,0.6,62,-1,0,0,0,420,0,350,0,1000,0,640,1000,0,0,0,0,0,4100,1,3700,12000,8,0,0
5,0,5,0,-1,3,5,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.333333333,0,0,2,0.333333333,36,0,500,0,0,700,400,0,400,200,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,7,0,-1,3,7,1,0,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,2,0.25,0.125,0,2,0.375,20,0,1000,1,2,610,150,500,0,150,940,0,1000,400,4,2,0,0,0,0,0,0,0,1,0
5,0,9,1,-1,3,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,0,0,1,0.5,41,0,3500,0,0,250,100,100,280,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,12,1,1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.307692308,0,0,2,0.307692308,24,1,2000,0,0,800,100,100,50,50,100,200,200,200,0,0,0,0,0,0,0,2000,3,0,0
5,0,4,1,-1,3,5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.6,0,1,1,0.6,38,1,1500,0,0,700,200,100,100,100,100,100,50,50,0,0,0,0,0,0,0,2000,2,0,0
5,1,1,0,1,2,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,26,1,1500,0,0,600,100,100,50,50,100,200,100,200,0,0,0,0,0,0,0,3000,3,0,0
5,1,0,0,1,2,16,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,41,0,0,0,0,300,200,0,100,50,3000,600,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,6,1,0,2,15,1,0,1,1,1,0,3,0,0,0,0,1,1,0,1,0,0,1,0.285714286,0.142857143,0,3,0.428571429,41,1,550,0,0,1200,320,2000,200,150,8000,500,120,0,0,0,0,0,0,0,0,7000,5,0,0
5,0,14,1,-1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0.411764706,0,1,2,0.411764706,30,1,3500,0,0,1000,200,100,100,100,200,300,200,200,0,0,0,0,0,0,0,11200,5,0,0
5,0,-1,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,-1,1,2,-1,40,1,0,0,0,300,250,0,0,50,0,0,200,0,0,0,0,0,0,0,0,3000,2,0,0
5,1,6,1,1,2,4,1,0,1,1,1,0,2,1,0,0,0,1,1,0,1,0,0,2,0,0,0,2,0,45,0,350,0,0,680,1400,0,250,150,0,625,0,1500,1,0,0,0,0,0,0,0,0,0,0
