wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
4,0,3,1,-1,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38,1,99,0,0,5000,500,600,300,400,0,2000,200,5000,0,0,0,0,0,0,0,10000,2,0,0
4,1,0,0,1,2,16,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,21,-1,0,0,0,300,200,0,50,200,1500,400,0,0,0,0,0,0,0,0,0,6000,1,0,0
4,0,1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,0,0,0,0,50,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,-1,3,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,27,0,0,0,0,200,0,0,0,70,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
4,0,7,1,-1,2,14,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0.375,0.125,0,1,0.5,21,0,1750,1,0,1250,200,400,200,100,0,250,100,100,1,0,1,0,0,0,0,0,0,0,0
4,0,4,1,-1,3,5,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.4,0.2,0,1,0.6,37,0,1500,0,0,250,0,0,280,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,7,16,1,0,1,1,1,0,3,1,0,1,1,0,1,0,1,0,0,1,0.666666667,0,0,1,0.666666667,46,-1,0,0,0,250,200,0,50,100,1500,300,0,0,0,0,0,0,0,0,0,5000,2,0,0
4,0,5,1,-1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.5,0,0,1,0.5,42,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
4,0,5,0,-1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,22,0,2500,0,0,200,100,200,100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,-1,2,15,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.333333333,0,1,0.333333333,22,0,0,0,0,400,200,0,50,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,25,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
4,0,5,1,-1,3,7,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.333333333,0,0,1,0.333333333,24,0,0,0,0,300,200,0,150,200,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,10,1,1,7,14,1,0,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0.272727273,0.181818182,0,2,0.454545455,42,0,0,0,0,800,300,0,100,70,0,180,150,0,7,7,0,0,0,0,0,0,0,0,0
4,0,5,1,-1,3,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,0.666666667,0,0,1,0.666666667,24,-1,4200,0,0,2000,500,200,200,100,0,700,100,500,0,0,0,0,10000,0,2000,10000,3,0,0
4,0,4,1,-1,3,1,0,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,1,1,0.6,0.2,0,1,0.8,25,0,0,0,0,200,0,0,70,40,0,0,0,100,6,4,0,0,0,0,0,0,0,0,0
4,0,7,1,-1,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.375,0.125,0,1,0.5,20,0,1800,0,0,700,100,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0
4,0,7,1,-1,3,6,0,0,1,1,0,0,2,1,1,1,1,1,0,0,0,0,0,1,0.625,0.125,0,2,0.75,31,0,0,0,0,500,30,0,50,50,0,250,0,0,7,7,0,0,0,0,0,0,0,0,0
4,1,1,0,1,2,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,55,0,2500,0,0,280,100,100,280,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,1,1,3,14,0,1,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,26,0,1500,0,0,250,100,0,180,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,1,-1,3,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0.25,0.5,0,1,0.75,29,0,600,0,0,300,100,50,50,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,1,1,2,11,0,0,0,1,1,0,3,1,0,0,0,1,0,0,1,0,0,1,0.2,0.4,0,1,0.6,23,0,2500,0,0,200,100,100,380,50,4500,200,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,1,-1,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0,1,0.5,28,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
4,0,6,1,-1,3,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.714285714,0,1,1,0.714285714,34,0,99,2,0,99,99,99,99,99,99,99,99,99,2,0,2,0,0,0,0,0,0,0,0
4,0,10,1,-1,3,5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.636363636,0.090909091,0,1,0.727272727,37,0,2500,0,0,120,100,100,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,-1,3,7,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,2,0.2,0.4,0,1,0.6,27,0,0,4,0,480,100,950,0,200,2000,500,0,0,3,1,0,1,0,0,0,0,0,0,0
4,0,14,1,-1,0,7,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,2,0.470588235,0.117647059,0,2,0.588235294,44,1,700,3,2,625,100,0,200,500,0,455,0,0,6,6,0,0,0,0,0,0,0,0,0
4,0,1,1,-1,3,7,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,0,0,1,2,0,51,0,700,3,0,2300,420,0,1000,300,0,280,200,450,6,0,0,0,0,0,0,0,0,0,0
4,0,2,0,-1,3,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,1,0.333333333,29,0,1500,0,0,250,100,0,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,6,0,0,3,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714286,0.142857143,0,1,0.428571429,40,0,1500,0,0,230,0,0,280,150,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,-1,3,16,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,21,0,3300,3,0,500,100,0,200,480,0,370,0,2000,6,0,0,0,0,0,0,0,0,0,0
4,0,5,0,-1,3,7,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,0.5,0.166666667,0,1,0.666666667,33,0,0,0,0,250,200,0,150,250,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,-1,3,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,29,0,600,2,0,200,100,100,100,100,0,100,0,0,2,0,2,0,0,0,0,0,0,0,0
4,0,4,1,-1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,0,1,3,14,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.428571429,0.285714286,0,1,0.714285714,26,-1,3500,0,0,280,150,200,380,100,5500,500,150,0,0,0,0,0,2500,0,0,1500,1,0,0
4,1,5,0,1,3,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.333333333,0,0,1,0.333333333,61,0,99,0,0,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0
4,0,4,1,-1,3,1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,1,2,0.8,0,0,1,0.8,42,0,0,0,0,450,0,0,100,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
4,0,3,1,-1,3,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0.5,0,0,2,0.5,35,0,0,0,0,800,50,0,60,20,0,80,0,0,7,7,0,0,0,0,0,0,0,0,0
4,0,5,1,-1,3,1,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,1,1,0.333333333,0,0,2,0.333333333,21,0,0,0,0,1500,200,0,180,120,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
4,0,2,1,-1,2,7,0,0,0,0,1,0,3,0,0,1,1,0,1,1,1,0,0,1,0.333333333,0.333333333,0,1,0.666666667,35,0,500,2,3,420,200,0,320,100,0,500,160,0,6,6,3,0,0,0,0,0,0,0,0
4,0,8,1,-1,4,7,1,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0.444444444,0,0,1,0.444444444,48,0,0,3,0,650,1200,315,650,440,0,850,150,0,0,0,0,0,0,0,0,0,0,0,0
4,0,8,1,-1,3,1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,1,2,0.444444444,0.111111111,0,2,0.555555556,68,0,0,0,0,350,0,0,0,40,0,0,0,50,7,7,0,0,0,0,0,0,0,0,0
4,0,4,0,-1,3,5,0,0,1,1,1,0,3,1,0,1,0,0,1,0,0,0,1,2,0.2,0.2,0,1,0.4,55,0,5400,3,5,610,550,100,230,300,0,450,420,1000,7,0,3,1,0,0,0,0,0,0,0
4,1,5,1,1,2,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0.166666667,0,0,1,0.166666667,58,0,3500,0,0,235,100,0,280,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,5,1,-1,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.333333333,0,0,1,0.333333333,52,1,3000,5,3,620,100,0,150,50,0,210,300,1200,5,5,0,0,0,0,0,0,0,0,0
4,0,3,0,-1,2,11,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.5,0,2,0.5,35,0,2000,1,0,800,200,150,150,100,200,400,0,0,1,0,1,0,0,0,0,0,0,0,0
4,0,9,1,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.2,0,0,1,0.2,26,0,0,0,0,300,400,0,100,50,0,600,0,1200,0,0,0,0,0,0,0,0,0,0,0
4,0,9,0,-1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.6,0,0,2,0.6,46,0,3500,0,0,1000,200,200,200,150,200,700,300,150,0,0,0,0,0,0,0,0,0,0,0
4,0,7,1,-1,3,7,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0.75,0.125,0,1,0.875,25,0,0,5,6,460,3200,0,400,200,780,0,200,600,5,3,2,1,0,0,0,0,0,0,0
4,1,4,0,1,3,5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6,0,0,1,0.6,62,-1,2500,0,0,380,200,100,280,150,7000,500,150,0,0,0,0,0,5500,0,0,0,2,0,0
4,1,3,0,1,2,11,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.5,0,1,0.5,21,0,3500,0,0,280,100,200,350,150,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,5,0,-1,4,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0.333333333,0,0,3,0.333333333,36,0,0,3,3,550,200,320,100,50,0,1000,0,350,3,4,2,0,0,0,0,0,0,0,0
4,0,9,1,-1,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,41,0,2500,0,0,120,100,0,380,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,12,1,1,3,1,0,0,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0.307692308,0,4,2,0.307692308,22,0,0,0,0,1400,0,0,80,100,0,200,0,0,7,7,0,0,0,0,0,0,0,0,0
4,0,4,1,-1,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8,0,0,1,0.8,38,0,0,0,0,150,0,0,280,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,6,1,0,2,11,0,0,1,1,1,0,3,1,0,0,0,1,0,0,1,0,0,1,0.285714286,0.142857143,0,1,0.428571429,41,0,5000,0,0,400,100,100,380,100,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,14,1,-1,0,7,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,1,2,0.526315789,0,0,1,0.473684211,30,0,1000,6,6,200,1400,500,630,100,750,0,200,0,7,7,0,0,0,0,0,0,0,0,1
4,1,8,1,1,2,14,1,0,1,1,1,0,2,0,1,1,1,1,0,0,1,0,0,1,0.555555556,0,0,2,0.555555556,47,-1,0,0,0,1600,200,0,150,100,0,150,250,0,7,7,0,0,1800,0,800,1200,2,0,0
4,0,2,1,-1,3,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.666666667,0,0,1,0.666666667,41,0,0,0,0,250,100,0,50,100,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,1,1,2,14,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,40,0,12000,0,0,2000,200,200,150,150,5000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,6,1,1,2,16,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,45,0,0,0,0,700,1000,1500,500,500,20000,800,0,6000,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,3,14,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,41,0,1500,0,0,350,0,20,180,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,1,-1,3,5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0.5,36,0,1500,0,0,250,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,6,1,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.142857143,0.142857143,0,1,0.285714286,21,0,0,0,0,400,250,0,50,50,400,250,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,5,1,-1,3,7,0,0,1,1,1,0,2,1,0,1,0,1,0,1,0,0,0,2,0.333333333,0,0,3,0.333333333,55,0,0,3,2,600,420,180,620,200,0,1200,300,800,5,5,0,0,0,0,0,0,0,0,0
4,0,1,1,-1,3,7,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,280,150,0,150,100,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,5,1,1,2,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5,0,0,1,0.5,50,0,2500,0,0,250,100,200,0,150,10000,200,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,1,2,14,1,0,0,1,1,0,2,0,1,1,1,0,1,0,1,0,0,1,0.333333333,0,1,1,0.333333333,40,0,0,0,0,500,250,0,280,100,5000,100,0,0,5,5,0,0,0,0,0,0,0,0,0
4,0,2,0,0,2,14,1,0,1,1,1,0,2,0,1,1,1,1,0,0,1,0,1,1,0,0.333333333,0,2,0.333333333,25,0,0,0,0,1500,400,500,250,100,0,150,400,0,4,0,0,0,0,0,0,0,0,0,0
4,0,0,0,-1,3,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,0,1000,0,0,100,0,0,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,-1,1,-1,3,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,-1,-1,0,1,-1,29,0,3000,3,3,500,500,500,200,100,3000,300,300,500,3,3,3,3,0,0,0,0,0,0,0
4,0,8,0,0,8,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.333333333,0.222222222,0,1,0.555555556,29,0,2500,0,0,800,200,150,150,200,100,700,150,100,0,0,0,0,0,0,0,0,0,0,0
