wave,urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
7,0,1,0,-1,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,3,0,0,3,-1,34,1,800,0,0,900,300,0,250,150,0,400,0,0,0,0,0,0,13500,0,3500,10000,1,0,0
7,1,0,1,1,2,14,1,0,1,1,1,0,3,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,-1,24,-1,0,0,0,700,200,0,0,100,0,400,300,0,0,0,0,0,8000,0,2000,0,6,0,0
7,0,5,0,-1,2,7,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.666666667,0.333333333,0,3,-1,56,-1,0,2,0,1000,300,0,150,300,0,300,200,250,2,1,0,0,0,0,0,0,0,0,0
7,1,3,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1.25,0,0,2,-1,50,-1,2000,0,0,800,100,100,50,50,200,200,200,300,0,0,0,0,8000,0,3500,5500,6,0,0
7,0,2,0,0,2,7,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0.333333333,0,3,-1,46,-1,0,0,0,1500,500,0,0,200,0,500,450,0,3,0,0,0,3400,0,850,0,5,0,0
7,0,1,0,-1,3,9,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-1,30,-1,0,3,0,400,150,0,0,100,0,130,0,0,3,0,1,0,0,0,0,0,0,0,0
7,0,2,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,-1,18,0,1500,0,0,700,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,1,2,16,1,0,1,1,1,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,2,-1,35,0,1000,0,0,1400,450,0,300,200,4500,700,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1,1,0,1,2,16,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,2,-1,27,-1,800,0,0,1050,400,35000,300,250,6800,600,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,0,1,2,7,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0.5,0.5,0,2,-1,33,-1,0,0,0,650,180,0,50,150,5000,400,0,100,0,0,0,0,5500,0,1800,0,1,0,0
7,0,3,0,-1,3,7,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,2,0,0,2,-1,44,-1,800,0,0,1200,350,0,300,200,0,450,0,0,0,0,0,0,50000,0,6800,0,1,0,0
7,0,1,0,-1,3,7,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.5,0,1,-1,35,0,700,0,0,800,300,0,200,150,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,2,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-1,24,1,1500,0,0,500,100,100,100,100,300,100,100,100,0,0,0,0,3500,0,1500,3500,2,0,0
7,0,5,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.5,0,0,2,-1,36,-1,2500,0,0,1500,100,100,100,100,200,100,100,200,0,0,0,0,5000,0,2700,2500,4,0,0
7,0,0,1,0,2,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,-1,29,-1,0,0,0,2000,1000,0,500,200,12000,2000,600,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,2,-1,40,-1,2000,0,0,700,100,100,50,50,200,300,200,300,0,0,0,0,10000,0,4000,5000,4,1,0
7,0,5,1,-1,3,7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.166666667,0,0,2,-1,50,-1,650,0,0,750,300,0,250,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,-1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,26,-1,0,0,0,400,150,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,4,1,-1,3,7,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0.8,0,0,2,-1,24,-1,0,1,0,500,200,0,0,100,0,200,150,0,3,1,0,0,0,0,0,0,0,0,0
7,0,2,0,0,2,7,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.333333333,1,0,2,-1,35,-1,0,1,0,800,200,0,0,150,0,350,300,0,3,0,0,0,9500,0,3500,0,4,0,0
7,1,5,1,1,7,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.666666667,0.333333333,0,2,-1,27,-1,2500,0,0,1200,100,100,100,100,200,200,200,300,0,0,0,0,12000,0,5000,8500,6,0,0
7,1,1,0,1,2,7,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,2,-1,32,-1,0,3,0,350,100,0,0,50,0,200,0,0,4,0,2,0,2000,0,800,0,3,0,0
7,0,1,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2.5,2.5,0,1,-1,36,-1,2000,0,0,700,100,100,100,200,200,200,200,200,0,0,0,0,8000,0,4000,4000,4,1,0
7,1,1,0,1,2,14,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0.5,1,0,3,-1,25,-1,0,0,0,1000,300,2000,50,150,5000,300,500,0,2,0,0,0,6000,0,2000,0,3,0,0
7,0,5,1,-1,5,5,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.666666667,0,0,3,-1,42,-1,2500,0,0,100,100,200,200,100,100,100,100,200,0,0,0,0,0,0,0,0,0,0,0
7,0,3,1,-1,3,7,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,-1,38,-1,700,0,0,850,400,2000,350,250,0,400,0,0,0,0,0,0,85000,0,9000,0,1,0,0
7,1,0,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,-1,22,-1,1000,0,0,400,100,100,50,50,100,100,100,0,0,0,0,0,0,2,0,0,0,0,0
7,0,0,1,-1,2,11,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,2,1,0,2,-1,26,0,1500,1,0,700,100,100,100,100,200,100,100,0,1,0,1,0,0,0,0,0,0,1,0
7,0,0,0,-1,2,11,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,-1,27,0,800,2,0,300,100,100,50,50,100,100,0,0,2,0,2,0,0,0,0,0,0,1,0
7,0,1,1,-1,2,11,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.5,1,0,3,-1,34,-1,0,2,0,700,200,150,50,100,0,300,250,0,5,2,0,0,2500,0,500,0,1,0,0
7,1,2,1,1,2,7,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1.333333333,0,2,2,-1,46,-1,1800,0,0,700,100,100,100,100,200,200,100,200,0,0,0,0,10000,0,3400,3000,6,0,0
7,0,2,1,-1,3,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,-1,42,0,0,2,1,400,100,0,0,0,0,150,0,0,4,2,1,0,0,0,0,0,0,0,0
7,0,2,0,-1,3,7,0,0,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,-1,23,-1,0,0,0,900,100,0,50,100,0,180,0,0,3,0,0,0,36000,0,8000,0,4,1,0
7,1,1,0,1,2,11,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0.5,0,2,-1,28,0,0,1,0,1500,200,0,0,150,0,300,0,0,3,0,0,0,0,0,0,0,0,0,0
7,0,3,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0.5,0,0,1,-1,34,1,3000,0,0,1800,100,100,100,100,200,100,200,300,0,0,0,0,3000,0,1500,3000,2,1,0
7,0,2,1,-1,3,16,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1.666666667,0.333333333,0,2,-1,23,0,0,2,2,800,200,0,0,100,0,250,0,0,5,3,1,0,0,0,0,0,0,0,0
7,1,3,1,1,8,16,1,0,1,1,1,0,2,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-1,46,-1,1500,0,0,1650,500,0,350,250,9000,500,0,0,0,0,0,0,100000,0,17000,0,1,1,0
7,1,3,0,1,2,15,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,4,-1,26,-1,0,0,0,2100,320,1000,250,300,3000,200,0,0,3,0,0,0,25000,0,14000,0,3,0,0
7,0,0,1,-1,3,11,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,3,1,0,1,-1,26,0,0,2,1,300,200,0,0,50,0,100,0,0,4,1,0,0,0,0,0,0,0,0,0
7,0,2,1,-1,3,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.666666667,0.666666667,0,1,-1,21,0,0,2,1,700,200,0,0,50,0,200,0,0,4,2,1,0,0,0,0,0,0,0,0
7,0,1,1,-1,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.5,0,2,-1,32,0,2100,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,1,2,14,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,-1,27,-1,0,0,0,400,200,0,0,100,4000,300,200,0,2,0,0,0,0,0,0,0,0,0,0
7,0,3,0,0,2,16,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-1,20,-1,1800,0,0,1800,500,0,350,200,6500,500,0,0,0,0,0,0,350000,0,28500,0,1,0,0
7,0,3,1,-1,3,5,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.75,0,0,2,-1,40,0,2000,0,0,800,100,100,50,50,100,300,200,300,0,0,0,0,0,0,0,0,0,1,0
7,0,4,1,-1,3,7,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.6,0,0,1,-1,43,1,2000,0,0,800,100,100,50,50,200,200,300,200,0,0,0,0,2000,0,1000,2000,2,0,0
7,1,1,1,1,2,7,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0.5,1,0,2,-1,23,0,0,0,0,1000,500,0,200,150,2500,200,0,0,2,0,0,0,0,0,0,0,0,0,0
7,0,3,1,-1,3,7,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0.75,0,0,1,-1,34,-1,400,0,0,500,200,0,150,100,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,2,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.333333333,0,0,1,-1,31,0,1500,0,0,600,100,100,50,50,100,100,100,300,0,0,0,0,0,0,0,0,0,1,0
7,1,4,0,1,7,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.4,0,0,1,-1,63,1,2000,1,0,800,100,100,50,50,200,200,300,200,1,0,1,0,3000,0,1500,3000,2,0,0
7,0,1,1,-1,3,5,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,2.5,0.5,0,2,-1,37,0,700,0,0,800,300,0,250,100,0,400,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,1,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,1,0,1,-1,28,-1,1500,0,0,600,100,100,50,50,100,200,100,200,0,0,0,0,0,0,0,0,0,0,0
7,0,3,0,0,2,11,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,3,-1,46,-1,0,0,0,1000,250,500,100,200,0,450,200,0,2,0,0,0,10000,0,2000,0,1,0,0
7,0,6,1,-1,3,7,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1.142857143,0.142857143,0,1,-1,45,-1,1500,0,0,1600,600,0,500,250,0,800,0,0,0,0,0,0,17800,0,3500,0,1,0,0
7,0,1,1,-1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,-1,51,0,1000,0,0,100,100,50,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
7,0,2,1,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.333333333,0,0,1,-1,42,-1,1800,0,0,700,100,100,50,50,200,100,200,300,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,-1,3,11,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.5,0,1,-1,30,-1,1500,2,0,700,100,100,50,50,100,100,100,200,2,0,2,0,0,0,0,0,0,0,0
7,0,5,1,1,2,14,0,0,1,1,1,0,3,0,1,1,1,0,0,0,1,0,0,1,0.5,0,1,1,-1,33,-1,0,2,1,600,200,0,0,50,0,300,0,0,4,2,1,0,7000,0,3000,0,2,0,0
7,0,3,0,0,2,7,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.5,0.25,0,2,-1,46,-1,2000,0,0,700,100,100,100,100,200,200,200,300,0,0,0,0,8000,0,4000,4000,4,0,0
7,0,6,0,-1,3,5,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.285714286,0,3,-1,25,-1,2500,0,0,800,100,100,100,100,200,300,200,600,0,0,0,0,19500,0,8000,8500,10,0,0
7,0,2,1,1,3,7,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.333333333,0.666666667,0,2,-1,22,0,650,0,0,900,350,0,200,100,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,-1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,-1,25,0,400,0,0,220,450,0,200,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,0,-1,3,7,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.5,0.5,0,1,-1,33,-1,700,0,0,850,300,0,300,200,0,450,0,0,0,0,0,0,65000,0,5600,0,1,0,0
7,1,1,0,1,7,11,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,-1,43,0,2000,0,0,800,100,100,50,50,200,200,200,300,0,0,0,0,0,0,0,0,0,1,0
7,0,0,1,-1,5,5,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,2,0,0,0,1,-1,29,0,1000,5,0,100,100,100,100,100,100,100,100,200,5,0,5,0,0,0,0,0,0,0,0
7,0,4,1,-1,3,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.6,0.2,0,2,-1,22,0,0,2,0,700,250,0,0,50,0,400,0,0,2,2,0,0,0,0,0,0,0,0,0
7,1,1,0,1,2,11,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.5,1.5,0,2,-1,26,-1,2000,0,0,700,100,100,50,50,100,200,200,500,0,0,0,0,0,2,0,0,0,0,0
7,1,3,0,1,2,7,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.5,0,0,2,-1,61,-1,0,0,0,800,300,0,50,150,0,400,0,0,0,0,0,0,9000,0,5000,0,4,0,0
7,1,2,0,1,2,11,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0.333333333,0.333333333,0,2,-1,39,-1,0,0,0,900,350,1000,0,200,0,450,0,0,2,0,0,0,0,0,0,0,0,0,0
7,0,0,1,-1,3,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,4,0,0,1,-1,42,0,0,2,1,300,100,0,0,50,0,200,0,0,4,3,1,0,0,0,0,0,0,0,0
7,0,1,0,-1,5,5,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,2.5,0.5,0,3,-1,40,0,0,0,0,500,100,200,100,80,200,100,100,100,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,-1,3,11,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2,3,0,1,-1,35,0,2000,2,0,800,100,100,50,50,100,200,100,500,2,0,2,0,0,0,0,0,0,1,0
7,0,2,1,-1,3,7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.666666667,0.666666667,0,1,-1,48,0,800,0,0,900,400,0,250,200,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,2,0,-1,3,7,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2,1,0,2,-1,35,-1,2000,2,0,800,100,100,100,100,100,100,200,400,2,0,2,0,6000,0,3000,3000,4,1,0
7,1,3,1,1,5,5,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.75,0.25,0,2,-1,27,-1,2200,0,0,200,100,100,100,200,200,100,200,200,0,0,0,0,0,86,0,15000,0,0,0
7,0,3,1,-1,3,7,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1.5,0,0,2,-1,68,0,0,3,2,400,150,0,0,0,0,150,0,0,6,3,1,0,0,0,0,0,0,0,0
7,0,3,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,3,2,-1,26,0,2000,0,0,800,100,100,100,100,200,100,200,300,0,0,0,0,0,0,0,0,0,1,0
7,0,2,0,-1,3,7,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1.666666667,1,0,2,-1,55,-1,850,0,0,900,300,2500,350,200,0,500,0,0,0,0,0,0,150000,0,11000,0,1,0,0
7,1,2,1,1,7,11,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.333333333,0,0,2,-1,58,-1,1500,0,0,600,100,100,100,100,100,100,100,200,0,0,0,0,8000,0,4000,4000,4,1,0
7,0,3,1,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0.5,0,0,2,-1,52,-1,1250,0,0,1400,600,0,200,150,0,600,0,0,0,0,0,0,30000,0,10000,0,1,0,0
7,0,1,0,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,1.5,0,1,-1,51,-1,1800,0,0,700,100,100,100,100,100,200,100,300,0,0,0,0,5000,0,2000,2500,4,0,0
7,1,1,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2,-1,22,-1,2000,0,0,800,100,100,50,50,100,300,200,300,0,0,0,0,7000,0,3000,3500,4,0,0
7,0,3,0,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.5,0.25,0,2,-1,37,-1,2000,0,0,700,100,100,50,50,200,300,200,300,0,0,0,0,0,0,0,0,0,1,0
7,0,6,0,-1,3,7,1,0,1,1,1,0,2,1,0,0,1,1,1,0,0,0,0,1,0.142857143,0.285714286,2,2,-1,21,1,850,0,0,900,400,0,200,150,0,500,0,0,0,0,0,0,10000,0,3000,5000,1,0,0
7,0,4,1,-1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.6,0,0,1,-1,44,-1,3000,0,0,1800,100,100,100,100,200,200,200,200,0,0,0,0,6000,0,3000,3000,4,0,0
7,0,8,1,1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.444444444,0,0,2,-1,25,-1,2500,0,0,1500,100,100,100,100,200,200,100,100,0,0,0,0,6000,0,2400,3000,4,1,0
7,1,0,0,1,2,14,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-1,41,-1,0,0,0,400,200,0,0,250,0,200,600,0,0,0,0,0,10000,0,7000,0,5,0,0
7,0,3,1,0,2,7,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.5,0.25,0,4,-1,41,-1,0,0,0,2000,200,0,0,400,0,450,280,0,3,0,0,0,1000,0,200,0,2,0,0
7,0,9,1,-1,3,7,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0.8,0,0,2,-1,30,-1,2000,0,0,2400,700,0,400,350,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,1,1,2,11,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1.5,0,0,2,-1,48,-1,1800,0,0,700,100,100,50,50,100,100,200,400,0,0,0,0,6000,0,3000,3000,4,1,0
7,0,-1,0,0,7,11,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,-1,-1,0,2,-1,40,-1,2000,0,0,800,100,100,100,100,200,400,100,300,0,0,0,0,8000,0,4000,4000,4,0,0
7,1,6,1,1,3,6,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,6,-1,45,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,1,1,-1,3,5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0,0,2,-1,37,-1,1800,0,0,800,100,100,50,50,100,100,300,200,0,0,0,0,8000,0,4000,4000,4,0,1
7,0,4,1,-1,3,7,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0.2,0.2,0,1,-1,21,0,800,0,0,750,300,0,300,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,3,1,-1,3,7,1,0,1,1,1,0,2,1,0,1,1,1,0,0,0,0,0,1,0.5,0,0,2,-1,56,0,800,0,0,950,400,0,350,200,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,-1,21,0,1000,0,0,300,100,100,50,50,100,100,100,100,0,0,0,0,0,0,0,0,0,1,0
